Oid	Name	Rank	Parent	Kingdom	Phylum	Class	Order	Suborder	Family	Genus	Species	FullName	Author	Year	SaproxylicStatus	Norway	Sweden	Finland	Denmark	Estonia	Latvia	Lithuania	Poland	England	Scotland	France	RealSpecies	SpeciesName	Synonyms	Comment	OtherDistribution	OptimisticLockField	GCRecord	ObjectType
{04980F4A-FC5C-4EDD-BC50-E5042AFCB1D2}	echinocystis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{48BB4FCB-6C11-4ED9-8075-9F0CC437608A}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{08563817-486B-46BE-B344-635C85FFE23B}	{48BB4FCB-6C11-4ED9-8075-9F0CC437608A}	{04980F4A-FC5C-4EDD-BC50-E5042AFCB1D2}	Hyphoderma echinocystis		0	2	0	0	0	0	0	0	0	0	0	0	0		Hyphoderma echinocystis				0		15
{26B599C4-E8F4-41CE-8212-E50B2428DEB1}	Anobiidae	{62253267-A76C-4326-9948-6A5BD50334C8}	{46D7951B-464D-4C86-8682-A301B5C723D9}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{46D7951B-464D-4C86-8682-A301B5C723D9}	{26B599C4-E8F4-41CE-8212-E50B2428DEB1}		Anobiidae		0	0																	0		13
{0A358FF4-851A-43A7-A30E-E514D2097B0B}	flavipennis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{6A19CD0C-089A-4B34-9637-2ED8C79E7DE7}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{6A19CD0C-089A-4B34-9637-2ED8C79E7DE7}	{0A358FF4-851A-43A7-A30E-E514D2097B0B}	Brachypeza flavipennis		0	2	1	1	1	1	0	0	0	0	0	0	0		Brachypeza flavipennis			Non-European	0		15
{FD79DCD9-23DA-4D9B-9C78-E5236F94AEF5}	labyrinthicus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{B56C882B-780B-4AE4-AF93-682D670E3B45}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{411FC4F8-F26F-44D4-91F7-B81E50096B81}	{EAD85D41-37DC-467B-A5DC-86F7162E5D86}	{B56C882B-780B-4AE4-AF93-682D670E3B45}	{FD79DCD9-23DA-4D9B-9C78-E5236F94AEF5}	Carabodes labyrinthicus	(Michael, 1879)	0	3	0	2	0	0	0	0	0	2	0	0	0		Carabodes labyrinthicus				0		15
{38C16829-0B81-48C8-ACAC-E52AD1D682A2}	gracilis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{85BB0A3F-F059-4D87-A0B4-7FB97B66B091}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{3EF0D29B-5A57-431F-81F3-10E13BADBDFC}	{85BB0A3F-F059-4D87-A0B4-7FB97B66B091}	{38C16829-0B81-48C8-ACAC-E52AD1D682A2}	Flammulaster gracilis		0	2	0	0	0	0	0	0	0	0	0	0	0		Flammulaster gracilis				0		15
{7354111A-960C-4148-85A4-E543657FFAA6}	lutea	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{EFB24F08-762E-41E9-A748-0A97D1CC1504}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{EFB24F08-762E-41E9-A748-0A97D1CC1504}	{7354111A-960C-4148-85A4-E543657FFAA6}	Sciophila lutea	Macquart 1826	0	3	2	1	2	2	0	0	0	0	0	0	0		Sciophila lutea				0		15
{0455D7E7-F729-49BD-89AE-E54F92D2B12E}	angustula	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{455578EC-4002-4922-A5FB-818CE66CD0B8}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{455578EC-4002-4922-A5FB-818CE66CD0B8}	{0455D7E7-F729-49BD-89AE-E54F92D2B12E}	Dinaraea angustula	(Gyllenhal, 1810)	0	3	2	2	2	2	0	0	0	0	0	0	0		Dinaraea angustula				0		15
{07C47A19-0A4D-4962-AB25-E57D8BD470D3}	leucurus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{90878D04-A62F-4AFF-B946-EE21CDBBA906}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{7B8EF3E3-6630-4EE8-A3C0-FB6F1C22680C}	{90878D04-A62F-4AFF-B946-EE21CDBBA906}	{07C47A19-0A4D-4962-AB25-E57D8BD470D3}	Systenus leucurus	Loew, 1859	0	2	1	2	1	2	0	0	0	0	0	0	0		Systenus leucurus				0		15
{D467A6A8-C2EF-4081-92CB-E57E53DCDB43}	Oedalea	{62253267-A76C-4326-9948-6A5BD50334C8}	{EFC97B45-E027-4F99-B628-ACDD51293059}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{EFC97B45-E027-4F99-B628-ACDD51293059}	{D467A6A8-C2EF-4081-92CB-E57E53DCDB43}		Oedalea		0	0																	0		13
{79959A40-3FC2-4F07-AEE8-E57E9BC50FE5}	Rhamphomyia	{62253267-A76C-4326-9948-6A5BD50334C8}	{8C747F86-A8C9-4EDD-A6AC-182AFC0B6284}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{8C747F86-A8C9-4EDD-A6AC-182AFC0B6284}	{79959A40-3FC2-4F07-AEE8-E57E9BC50FE5}		Rhamphomyia		0	0																	0		13
{1D9469F1-8494-4BC8-BC62-E58A90FD0E4B}	filum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{16F4C1B3-7492-432A-9B15-D7DD3CE8692B}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7DA9B41A-232A-4B23-AB70-B3A72C0EFA7E}	{16F4C1B3-7492-432A-9B15-D7DD3CE8692B}	{1D9469F1-8494-4BC8-BC62-E58A90FD0E4B}	Dienerella filum	(Aubé, 1850)	0	3	2	2	2	2	0	0	0	0	0	0	0		Dienerella filum				0		15
{DB315FBC-D338-4240-B3BA-E591DCA0761E}	Bryophaenocladius	{62253267-A76C-4326-9948-6A5BD50334C8}	{DA055989-5DC2-4598-A337-822F695030AF}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{DA055989-5DC2-4598-A337-822F695030AF}	{DB315FBC-D338-4240-B3BA-E591DCA0761E}		Bryophaenocladius		0	0																	0		13
{4920E698-F426-4D3A-AACA-E5A9718F3F9B}	grandis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{4EC2ADAB-D4D9-4FD0-9DDE-01C421E724C5}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{01CE6DB9-EA3A-4765-99F6-64D5EEF605FD}	{4EC2ADAB-D4D9-4FD0-9DDE-01C421E724C5}	{4920E698-F426-4D3A-AACA-E5A9718F3F9B}	Rhizophagus grandis	Gyllenhal, 1827	0	2	2	2	2	2	0	0	0	0	0	0	0		Rhizophagus grandis				0		15
{F1B9DC62-8AB5-4276-87B6-E5AC0586538F}	Marasmiaceae	{4665ED8F-3734-406C-8987-E01B25E7D917}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{F1B9DC62-8AB5-4276-87B6-E5AC0586538F}			Marasmiaceae		0	0																	0		13
{F32A375F-09F6-4BC5-BDAB-E5AE238C5F05}	dubia	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{FDE58C0C-1BAD-4112-8AE7-F998B95077BC}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{D29825ED-522B-40E9-B433-8D99BD68F5D8}	{FDE58C0C-1BAD-4112-8AE7-F998B95077BC}	{F32A375F-09F6-4BC5-BDAB-E5AE238C5F05}	Stenostola dubia	(Laicharting, 1784)	0	2	2	2	2	2	0	0	0	0	0	0	0		Stenostola dubia				0		15
{9F8E8388-D00B-4539-BA2B-E5B1523BAED0}	fuscum	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{B1FE2F27-62AE-405E-A62F-D6C568CC5632}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{D29825ED-522B-40E9-B433-8D99BD68F5D8}	{B1FE2F27-62AE-405E-A62F-D6C568CC5632}	{9F8E8388-D00B-4539-BA2B-E5B1523BAED0}	Tetropium fuscum	(Fabricius, 1787)	0	2	2	2	2	2	0	0	0	0	0	0	0		Tetropium fuscum				0		15
{2F542911-3B13-4E18-A965-E5B48D26259B}	Zerconidae	{4665ED8F-3734-406C-8987-E01B25E7D917}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{2F542911-3B13-4E18-A965-E5B48D26259B}			Zerconidae		0	0																	0		13
{DA672B8F-0B3A-4DF6-ACF6-E5BA6B163417}	Berkshiria	{62253267-A76C-4326-9948-6A5BD50334C8}	{CC92EB73-6B99-4E61-B576-87C2141365FA}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{CC92EB73-6B99-4E61-B576-87C2141365FA}	{DA672B8F-0B3A-4DF6-ACF6-E5BA6B163417}		Berkshiria		0	0																	0		13
{03564C9E-18AD-4DEF-8302-E5C4054811BA}	vesiculosa	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{79959A40-3FC2-4F07-AEE8-E57E9BC50FE5}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{8C747F86-A8C9-4EDD-A6AC-182AFC0B6284}	{79959A40-3FC2-4F07-AEE8-E57E9BC50FE5}	{03564C9E-18AD-4DEF-8302-E5C4054811BA}	Rhamphomyia vesiculosa	(Fallén 1816)	0	0	2	2	2	1	0	0	0	0	0	0	0		Rhamphomyia vesiculosa				0		15
{C680B218-0340-4EBF-B947-E5CF4CD660F8}	spurius	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{560D5641-5AEC-4D94-AE6B-2B7B73F27B8B}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{DC87BC8C-FF12-45B1-AD3E-AF8F26E1E500}	{3E48F5A8-B9F0-4B9A-81BD-86817ED64B7A}	{B9256FF4-6363-4A76-9011-4EAB7EA965BE}	{560D5641-5AEC-4D94-AE6B-2B7B73F27B8B}	{C680B218-0340-4EBF-B947-E5CF4CD660F8}	Membranomyces spurius		0	2	0	0	0	0	0	0	0	0	0	0	0		Membranomyces spurius				0		15
{186964A0-7BEF-4026-9EC8-E5D5E8542387}	cuprescens	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{AC6A00D8-5976-45A2-840C-7117C30D1390}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{5C2BFEC0-848D-4640-B2E7-6CAEB9DCFB54}	{AC6A00D8-5976-45A2-840C-7117C30D1390}	{186964A0-7BEF-4026-9EC8-E5D5E8542387}	Agrilus cuprescens	Ménétriés, 1832	0	2	1	2	2	1	0	0	0	0	0	0	0		Agrilus cuprescens				0		15
{3DAF802D-FAAD-4BB7-BC85-E5EE68B0CB98}	defecta	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{90DCC2FF-C3CD-4AD3-AB5C-B6C2300C96F3}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{506C0D0F-AA52-4216-A8C9-4D404F782CD2}	{90DCC2FF-C3CD-4AD3-AB5C-B6C2300C96F3}	{3DAF802D-FAAD-4BB7-BC85-E5EE68B0CB98}	Lonchaea defecta	McAlpine 1964	0	0	1	1	2	1	0	0	0	0	0	0	0		Lonchaea defecta				0		15
{0E218CE7-D9EB-4D90-A9E7-E5FBCCD4175E}	mandibularis	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{53A1ED98-E6E8-4A7B-B355-E499DDEABED7}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{5DD6786D-7286-4156-A60F-E132B1CC2C79}	{53A1ED98-E6E8-4A7B-B355-E499DDEABED7}	{0E218CE7-D9EB-4D90-A9E7-E5FBCCD4175E}	Octotemnus mandibularis	(Gyllenhal, 1813)	0	2	2	2	2	1	0	0	0	0	0	0	0		Octotemnus mandibularis				0		15
{BD5FFB55-2A1B-4FF1-831E-E60440ED1EF8}	deflexa	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{FA5D942F-3E90-4FF3-8900-8E0E7D26A316}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{93B1280A-AC5D-48C8-BBBD-E9CC99F0C7E0}	{392053E5-29A9-42CA-A236-626958E32484}	{FA5D942F-3E90-4FF3-8900-8E0E7D26A316}	{BD5FFB55-2A1B-4FF1-831E-E60440ED1EF8}	Mycetophila deflexa	Chandler 2001	0	0	1	1	2	1	0	0	0	0	0	0	0		Mycetophila deflexa				0		15
{2E218983-B0F6-432E-A873-E607AE21E0C7}	Caprifoliaceae	{4665ED8F-3734-406C-8987-E01B25E7D917}	{0511B34E-FB60-4898-9361-FC0D8F5251A2}	{B8B18898-F17D-4346-8EC2-7663727141EF}	{9B6C9E05-8358-4C94-936D-AA5B60D2AEDB}	{4BEB2961-A509-4575-8F03-1FB00C9235F6}	{515B9570-0517-4A89-B7B4-E94DD5B834D8}	{0511B34E-FB60-4898-9361-FC0D8F5251A2}	{2E218983-B0F6-432E-A873-E607AE21E0C7}			Caprifoliaceae		0	0																	0		13
{3F8AE7A1-16FE-4340-A7B2-E6081FA82D8B}	Platypus	{62253267-A76C-4326-9948-6A5BD50334C8}	{DA791E0F-6208-4F86-BFC3-1E6D92E4DD30}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{DA791E0F-6208-4F86-BFC3-1E6D92E4DD30}	{3F8AE7A1-16FE-4340-A7B2-E6081FA82D8B}		Platypus		0	0																	0		13
{2AAFA54F-274C-463A-89C4-E61A7F9C820A}	kirbii	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{8D059A3F-EEF2-4347-AD5B-2AF370958289}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{7923B34C-4FB4-44A1-B487-817E66B6DD7E}	{8D059A3F-EEF2-4347-AD5B-2AF370958289}	{2AAFA54F-274C-463A-89C4-E61A7F9C820A}	Euplectus kirbii	Reitter, 1884	0	3	1	1	2	1	0	0	0	0	0	0	0		Euplectus kirbii				1		15
{3A50D666-E58E-4F2C-A954-E65EBE0EBC0D}	annulata	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{AB719D7F-7005-4852-A446-E9156E731063}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{18902CA7-46A0-407A-82F4-D62B8BB7B0A9}	{AB719D7F-7005-4852-A446-E9156E731063}	{3A50D666-E58E-4F2C-A954-E65EBE0EBC0D}	Periscelis annulata	(Fallén 1813)	0	2	1	2	2	1	0	0	0	0	0	0	0		Periscelis annulata				0		15
{A5DF32EF-627F-46C6-BF2C-E66B8271645B}	convolvens	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{6B3E250D-BE41-44C7-82EC-BCA7EF3F59B9}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{D8C4799E-A6B8-43B6-A0AC-7A01408D77FD}	{91B32813-913B-4E34-9B2A-1A46F36EE91D}	{54629E97-139F-4F92-AE08-5397582C02FE}	{6B3E250D-BE41-44C7-82EC-BCA7EF3F59B9}	{A5DF32EF-627F-46C6-BF2C-E66B8271645B}	Gloeocystidiellum convolvens		0	2	0	0	0	0	0	0	0	0	0	0	0		Gloeocystidiellum convolvens				0		15
{15276475-D214-4E06-9FB5-E66C1D6DFEAA}	celticus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{91F7823F-D846-4492-B718-B36BF6145DF2}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{F633C2B8-37A7-4A5C-BA8B-C27AF1EFF2CA}	{91F7823F-D846-4492-B718-B36BF6145DF2}	{15276475-D214-4E06-9FB5-E66C1D6DFEAA}	Pergamasus celticus	Bhattacharyya, 1963	0	0	0	0	0	0	0	0	0	0	0	0	0		Pergamasus celticus	Pergamasus (Anidogamasus) celticus			0		15
{196C95DA-93A5-4FAA-A2BF-E67F2EA71F82}	albomellea	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{01743E0A-55CA-4180-8ACF-76520E835D03}	{BD93BDBC-8F91-44E2-BE59-9772B3EDB4B4}	{3F1C39CD-FBBA-42B0-BC7C-028234A2AF4F}	{F3BD253F-A0C7-440C-A5E0-51ECAA478978}	{228CBFE6-5582-4244-806D-13765B3DFFB1}	{EFAD9EF5-DE33-47E4-9DE2-C5C4AD707AD8}	{088530B1-589D-4C8E-9715-68B49E9038AC}	{01743E0A-55CA-4180-8ACF-76520E835D03}	{196C95DA-93A5-4FAA-A2BF-E67F2EA71F82}	Auriculariopsis albomellea		0	2	0	0	0	0	0	0	0	0	0	0	0		Auriculariopsis albomellea				0		15
{5D495E17-A032-4465-95DD-E680221ABDCA}	carpini	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{583CDD3D-9FCB-468C-925F-1AA9B3547AE8}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{2E955F8C-3D69-4B5A-B81B-B8858374D52D}	{583CDD3D-9FCB-468C-925F-1AA9B3547AE8}	{5D495E17-A032-4465-95DD-E680221ABDCA}	Scolytus carpini	(Ratzeburg, 1837)	0	2	1	2	1	1	0	0	0	0	0	0	0		Scolytus carpini				0		15
{AB9E7F59-57DD-4DB2-8D29-E6937BE810F0}	perforatulus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{1B436727-FBF3-40BE-8385-509170C8FDE4}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{0B94B57D-CC62-4804-857D-5C04708B970D}	{97B9D022-B29D-43C2-B951-C8C3922FB9BE}	{2215B0E3-3679-4641-B9BC-CC0279DAFE39}	{2F542911-3B13-4E18-A965-E5B48D26259B}	{1B436727-FBF3-40BE-8385-509170C8FDE4}	{AB9E7F59-57DD-4DB2-8D29-E6937BE810F0}	Zercon perforatulus	(Berlese, 1904)	0	0	0	0	0	0	0	0	0	0	0	0	0		Zercon perforatulus				0		15
{52253FA7-E628-4C4E-84C5-E69D05929199}	Oebalia	{62253267-A76C-4326-9948-6A5BD50334C8}	{B8F80B14-7524-47FC-933C-B81DD5A1951B}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{4442B3BF-4756-4258-8AF1-7F5B951346EF}	{A2ECAD2A-6B0A-4BED-B475-6E27D1BA2275}	{B8F80B14-7524-47FC-933C-B81DD5A1951B}	{52253FA7-E628-4C4E-84C5-E69D05929199}		Oebalia		0	0																	0		13
{ADFED9DB-4436-4639-972A-E69FAE0689E1}	vittatus	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{2BC79878-D6C9-44DF-9DA7-F61DCBA201B5}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{2E955F8C-3D69-4B5A-B81B-B8858374D52D}	{2BC79878-D6C9-44DF-9DA7-F61DCBA201B5}	{ADFED9DB-4436-4639-972A-E69FAE0689E1}	Pteleobius vittatus	(Fabricius, 1787)	0	2	1	1	1	1	0	0	0	0	0	0	0		Pteleobius vittatus				0		15
{55FA8F8A-0909-4255-B41B-E6A0FFDDA82D}	testacea	{F4EB5A5C-34D0-4849-AC4F-FB2081067DF2}	{10208770-FA8F-4C85-B126-ABF0871A46BC}	{775D6D50-1B93-42CF-9411-9573DDA4CD33}	{ACDD42F9-63A4-4736-A1A3-66A4A515AC23}	{A36FF57C-6577-4E1F-89D2-6788F9273E9F}	{C199CA77-A762-4E2E-8285-643A62752750}	{808AC383-0D23-4CF9-AD93-B89145E8697B}	{D29825ED-522B-40E9-B433-8D99BD68F5D8}	{10208770-FA8F-4C85-B126-ABF0871A46BC}	{55FA8F8A-0909-4255-B41B-E6A0FFDDA82D}	Anaesthetis testacea	(Fabricius, 1781)	0	2	1	2	1	1	0	0	0	0	0	0	0		Anaesthetis testacea				0		15
